كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه كلاس درس,نام كلاس درس,زمانبندي تشكيل كلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاكنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ كلاس,گروه آموزشي,دانشكده,واحد,استان,Column1
7000031544,جبر خطي,نظري,3,0,1635154257,,يكشنبه  از 13:15 تا 15:45 ,مريم سپاسي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154256,,دوشنبه  از 07:30 تا 10:15 ,محمدرضا مظفري,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154255,,يكشنبه  از 07:30 تا 10:15 ,محمدرضا مظفري,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154254,,چهارشنبه  از 10:15 تا 13:15 ,مهسا فاتحي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154253,,چهارشنبه  از 07:30 تا 10:15 ,مهسا فاتحي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154252,,دوشنبه  از 10:15 تا 13:15 ,مهسا فاتحي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55001,رياضيات پايه(پيش نياز دانشگاهي),نظري,2,0,6647,,سه شنبه  از 07:30 تا 09:15 ,امير محسني آهويي,,35,,1405/10/16 از 10:00 تا 12:00 ,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55001,رياضيات پايه(پيش نياز دانشگاهي),نظري,2,0,6646,,يكشنبه  از 07:30 تا 09:15 ,امير محسني آهويي,,35,,1405/10/16 از 10:00 تا 12:00 ,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 07:30 تا 09:15 ,پيمان قطعي,,25,,1405/10/30 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 09:15 تا 11:00 ,پيمان قطعي,,25,,1405/11/18 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 11:00 تا 12:45 ,پيمان قطعي,,25,,1405/10/05 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 12:45 تا 14:30 ,رضا جمشيدي,,25,,1405/10/07 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,شنبه  از 16:15 تا 18:00 ,پيمان قطعي,,25,,1405/10/17 از 08:00 تا 10:00 ,مهارتي -كامپيوتر4,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865181254,بهداشت وصيانت از محيط زيست,نظري,2,0,4452,,,حميده ادراكي,,25,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865181254,بهداشت وصيانت از محيط زيست,نظري,2,0,4451,,شنبه  از 12:45 تا 14:30 ,,,25,,1405/10/15 از 10:00 تا 12:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865156275,كارآفريني,كارگاهي,1,1,4443,,دوشنبه  از 07:30 تا 10:00 ,,,25,,1405/10/14 از 10:00 تا 12:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865156275,كارآفريني,كارگاهي,1,1,4442,,شنبه  از 10:00 تا 12:30 ,,,25,,1405/10/14 از 10:00 تا 12:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865156275,كارآفريني,كارگاهي,1,1,4441,,شنبه  از 07:30 تا 10:00 ,,,25,,1405/10/14 از 10:00 تا 12:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55235,مباني هنرهاي تجسمي (جبراني),نظري,2,0,4429,,پنج شنبه  از 11:30 تا 13:30 ,حبيبه السادات شريف سعدي,,35,,1405/10/19 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55214,طراحي اندام و لباس (جبراني),نظري,2,0,4428,,سه شنبه  از 10:30 تا 12:30 ,لاله محجوبيان,,35,,1405/10/16 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55181,دوخت (جبراني),آزمايشگاهي,0,2,4427,,چهارشنبه  از 14:30 تا 18:00 ,اسما غلامزاده,,35,,1405/10/09 از 08:00 تا 10:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55157,الگو (جبراني),آزمايشگاهي,0,2,4426,,پنج شنبه  از 07:30 تا 10:30 ,اسما غلامزاده,,35,,1405/10/10 از 08:00 تا 10:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865125615,دوخت لباس كودك,عمليات صحرايي,0,2,4425,,يكشنبه  از 16:00 تا 20:00 ,ليلا باقري,,35,,1405/10/06 از 08:00 تا 10:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865205856,طراحي الگو ومدل سازي لباس كودك,كارگاهي,1,1,4424,,يكشنبه  از 13:15 تا 16:00 ,ليلا باقري,,35,,1405/10/15 از 13:00 تا 15:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865205855,دوخت لباس مهماني,كارگاهي,0,2,4423,,شنبه  از 14:30 تا 18:30 ,لاله محجوبيان,,35,,1405/10/05 از 13:00 تا 15:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865205854,طراحي الگوو مدل سازي لباس مهماني,كارگاهي,1,1,4422,,شنبه  از 10:30 تا 13:30 ,لاله محجوبيان,,35,,1405/10/14 از 13:00 تا 15:00 ,مهارتي -خياطي,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154251,,دوشنبه  از 07:30 تا 10:15 ,مهسا فاتحي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031544,جبر خطي,نظري,3,0,1635154250,,شنبه  از 07:30 تا 10:15 ,مهسا فاتحي,,0,,1405/10/14 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154249,,شنبه  از 07:30 تا 10:15 ,علي كياني,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-310,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154248,,دوشنبه  از 07:30 تا 09:15 سه شنبه  از 07:30 تا 09:15 ,نگار محمدي,,25,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-310,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154247,,سه شنبه  از 07:30 تا 10:15 ,مليحه تجرد,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-306,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154246,,سه شنبه  از 10:15 تا 13:15 ,مليحه تجرد,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي دو-207,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154245,,چهارشنبه  از 07:30 تا 09:15 دوشنبه  از 07:30 تا 09:15 ,زهرا كمالي,,25,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154244,,دوشنبه  از 09:15 تا 11:00 چهارشنبه  از 09:15 تا 11:00 ,زهرا كمالي,,25,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154243,,سه شنبه  از 07:30 تا 10:15 ,,,0,,1405/10/14 از 10:00 تا 12:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154242,,سه شنبه  از 10:15 تا 13:15 ,الهام رحيمي,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154241,,دوشنبه  از 07:30 تا 10:15 ,الهام رحيمي,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي دو-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154240,,دوشنبه  از 10:15 تا 13:15 ,الهام رحيمي,,20,,1405/10/14 از 10:00 تا 12:00 , مهندسي دو-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154239,,پنج شنبه  از 07:30 تا 10:15 ,وحيد مخبري,,30,,1405/10/14 از 10:00 تا 12:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000031529,معادلات ديفرانسيل,نظري,3,0,1635154238,,پنج شنبه  از 10:15 تا 13:15 ,وحيد مخبري,,30,,1405/10/14 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
